date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,lat,long
2020-05-04,Brazil,TO,Cariri do Tocantins/TO,1703867,0,0,1,7,0.0,159.74441000000002,0.0,-11.8881,-49.1609
2020-05-04,Brazil,CE,Caririaçu/CE,2303204,0,0,1,2,0.0,7.41702,0.0,-7.02808,-39.2828
2020-05-04,Brazil,CE,Carnaubal/CE,2303402,0,0,1,2,0.0,11.359760000000001,0.0,-4.15985,-40.9413
2020-05-04,Brazil,PE,Carnaíba/PE,2603900,0,2,-1,2,10.22966,10.22966,1.0,-7.793419999999999,-37.7946
2020-05-04,Brazil,RR,Caroebe/RR,1400233,0,0,4,6,0.0,59.00285,0.0,0.8842030000000001,-59.6959
2020-05-04,Brazil,PE,Carpina/PE,2604007,1,2,0,20,2.3911700000000002,23.911720000000003,0.1,-7.8456600000000005,-35.2514
2020-05-04,Brazil,PE,Caruaru/PE,2604106,1,7,3,41,1.93842,11.35363,0.17073,-8.28455,-35.9699
2020-05-04,Brazil,MA,Carutapera/MA,2102903,0,0,10,10,0.0,42.00445,0.0,-1.19696,-46.0085
2020-05-04,Brazil,CE,Cascavel/CE,2303501,0,2,28,51,2.78773,71.08707,0.03922,-4.12967,-38.2412
2020-05-04,Brazil,CE,Catarina/CE,2303600,0,0,1,2,0.0,9.66277,0.0,-6.12291,-39.8736
2020-05-04,Brazil,PE,Catende/PE,2604205,0,2,1,6,4.66287,13.988620000000001,0.33333,-8.675089999999999,-35.7024
2020-05-04,Brazil,CE,Caucaia/CE,2303709,0,17,195,502,4.703930000000001,138.90426000000002,0.03386,-3.7279699999999996,-38.6619
2020-05-04,Brazil,RS,Caxias do Sul/RS,4305108,1,1,1,54,0.19573,10.569460000000001,0.01852,-29.1629,-51.1792
2020-05-04,Brazil,MA,Caxias/MA,2103000,0,0,2,29,0.0,17.58855,0.0,-4.86505,-43.3617
2020-05-04,Brazil,CE,Cedro/CE,2303808,0,0,1,1,0.0,3.9128199999999995,0.0,-6.600339999999999,-39.0609
2020-05-04,Brazil,MA,Chapadinha/MA,2103208,0,0,2,46,0.0,57.73455,0.0,-3.73875,-43.3538
2020-05-04,Brazil,SC,Chapecó/SC,4204202,0,0,14,167,0.0,75.78267,0.0,-27.1004,-52.6152
2020-05-04,Brazil,CE,Chaval/CE,2303907,0,0,1,1,0.0,7.651689999999999,0.0,-3.03571,-41.2435
2020-05-04,Brazil,CE,Chorozinho/CE,2303956,0,1,6,13,4.93486,64.15318,0.07692,-4.28873,-38.4986
2020-05-04,Brazil,CE,Choró/CE,2303931,0,0,3,6,0.0,44.37542,0.0,-4.83906,-39.1344
2020-05-04,Brazil,PR,Cianorte/PR,4105508,0,1,1,23,1.21036,27.8383,0.04348,-23.6599,-52.6054
2020-05-04,Brazil,BA,Coaraci/BA,2908002,0,0,1,18,0.0,105.92596999999999,0.0,-14.637,-39.5556
2020-05-04,Brazil,AM,Coari/AM,1301209,4,14,7,134,16.451810000000002,157.46736,0.10447999999999999,-4.094119999999999,-63.1441
2020-05-04,Brazil,PI,Cocal/PI,2202703,0,0,1,1,0.0,3.59881,0.0,-3.4727900000000003,-41.5546
2020-05-04,Brazil,AM,Codajás/AM,1301308,0,0,1,6,0.0,20.95192,0.0,-3.8305300000000004,-62.0658
2020-05-04,Brazil,MA,Codó/MA,2103307,0,0,10,20,0.0,16.27882,0.0,-4.45562,-43.8924
2020-05-04,Brazil,MA,Coelho Neto/MA,2103406,0,0,4,13,0.0,26.297159999999998,0.0,-4.25245,-43.0108
2020-05-04,Brazil,ES,Colatina/ES,3201506,0,0,3,30,0.0,24.49,0.0,-19.5493,-40.6269
2020-05-04,Brazil,MA,Colinas/MA,2103505,0,0,1,15,0.0,36.42722,0.0,-6.03199,-44.2543
2020-05-04,Brazil,PR,Colombo/PR,4105805,0,0,2,16,0.0,6.56475,0.0,-25.2925,-49.2262
2020-05-04,Brazil,PA,Conceição do Araguaia/PA,1502707,0,0,1,14,0.0,29.249540000000003,0.0,-8.26136,-49.2689
2020-05-04,Brazil,PA,Concórdia do Pará/PA,1502756,0,0,1,9,0.0,27.01243,0.0,-1.9923799999999998,-47.9422
2020-05-04,Brazil,SC,Concórdia/SC,4204301,1,2,5,93,2.67949,124.5964,0.021509999999999998,-27.2335,-52.026
2020-05-04,Brazil,MT,Confresa/MT,5103353,0,0,1,4,0.0,12.93117,0.0,-10.6437,-51.5699
2020-05-04,Brazil,MG,Conselheiro Lafaiete/MG,3118304,0,0,1,17,0.0,13.22042,0.0,-20.6634,-43.7846
2020-05-04,Brazil,CE,Coreaú/CE,2304004,0,0,4,17,0.0,73.47856,0.0,-3.5415,-40.6587
2020-05-04,Brazil,PB,Coremas/PB,2504801,0,0,2,3,0.0,19.42376,0.0,-7.00712,-37.9346
2020-05-04,Brazil,MA,Coroatá/MA,2103604,0,0,1,2,0.0,3.06297,0.0,-4.1344199999999995,-44.1244
2020-05-04,Brazil,PE,Cortês/PE,2604809,1,1,2,4,7.95039,31.80156,0.25,-8.47443,-35.5468
2020-05-04,Brazil,TO,Couto Magalhães/TO,1706001,0,0,1,6,0.0,107.37293999999999,0.0,-8.28411,-49.2473
2020-05-04,Brazil,CE,Crateús/CE,2304103,0,2,6,22,2.66404,29.30442,0.09091,-5.167680000000001,-40.6536
2020-05-04,Brazil,CE,Crato/CE,2304202,0,0,8,17,0.0,12.8668,0.0,-7.2153,-39.4103
2020-05-04,Brazil,SC,Criciúma/SC,4204608,0,4,2,141,1.85886,65.52471,0.02837,-28.6723,-49.3729
2020-05-04,Brazil,PB,Cruz do Espírito Santo/PB,2504900,1,1,2,6,5.77401,34.64403,0.16667,-7.1390199999999995,-35.0857
2020-05-04,Brazil,CE,Cruz/CE,2304251,0,0,2,5,0.0,20.13936,0.0,-2.91813,-40.176
2020-05-04,Brazil,AC,Cruzeiro do Sul/AC,1200203,0,0,2,11,0.0,12.446819999999999,0.0,-7.627619999999999,-72.6756
2020-05-04,Brazil,MT,Cuiabá/MT,5103403,0,2,1,145,0.32650999999999997,23.67165,0.01379,-15.600999999999999,-56.0974
2020-05-04,Brazil,PA,Curionópolis/PA,1502772,1,2,0,2,11.15511,11.15511,1.0,-6.09965,-49.6068
2020-05-04,Brazil,PR,Curitiba/PR,4106902,0,23,15,485,1.1898,25.089170000000003,0.04742,-25.4195,-49.2646
2020-05-04,Brazil,PA,Curuçá/PA,1502905,3,3,0,18,7.48765,44.92587,0.16667,-0.733214,-47.8515
2020-05-04,Brazil,MA,Cândido Mendes/MA,2102606,0,0,4,4,0.0,19.82357,0.0,-1.43265,-45.7161
2020-05-04,Brazil,CE,Deputado Irapuan Pinheiro/CE,2304269,0,0,1,3,0.0,31.16883,0.0,-5.91485,-39.257
2020-05-04,Brazil,SP,Diadema/SP,3513801,1,26,7,338,6.13375,79.7388,0.07692,-23.6813,-46.6205
2020-05-04,Brazil,MG,Divinópolis/MG,3122306,0,1,1,80,0.41976,33.58099,0.0125,-20.1446,-44.8912
2020-05-04,Brazil,RJ,Duque de Caxias/RJ,3301702,0,84,2,486,9.13445,52.84929,0.17284000000000002,-22.7858,-43.3049
2020-05-04,Brazil,AM,Eirunepé/AM,1301407,0,0,2,3,0.0,8.50509,0.0,-6.65677,-69.8662
2020-05-04,Brazil,SP,Eldorado/SP,3514809,0,1,1,3,6.45411,19.36233,0.33333,-24.5281,-48.1141
2020-05-04,Brazil,PI,Elesbão Veloso/PI,2203503,0,0,1,2,0.0,13.69675,0.0,-6.19947,-42.1355
2020-05-04,Brazil,PE,Escada/PE,2605202,0,1,1,12,1.45191,17.42287,0.08333,-8.35672,-35.2241
2020-05-04,Brazil,PI,Esperantina/PI,2203701,0,0,2,20,0.0,50.33093,0.0,-3.8886300000000005,-42.2324
2020-05-04,Brazil,MA,Estreito/MA,2104057,0,0,3,8,0.0,19.07214,0.0,-6.56077,-47.4431
2020-05-04,Brazil,RS,Estrela/RS,4307807,0,1,2,16,2.93118,46.89882,0.0625,-29.5002,-51.9495
2020-05-04,Brazil,SE,Estância/SE,2802106,0,0,2,37,0.0,53.48056999999999,0.0,-11.2659,-37.4484
2020-05-04,Brazil,CE,Eusébio/CE,2304285,0,7,29,107,13.05532,199.55985,0.06542,-3.8925,-38.4559
2020-05-04,Brazil,MG,Extrema/MG,3125101,0,1,5,41,2.76052,113.1815,0.024390000000000002,-22.854,-46.3178
2020-05-04,Brazil,RN,Extremoz/RN,2403608,0,0,1,21,0.0,73.47024,0.0,-5.70143,-35.3048
2020-05-04,Brazil,CE,Farias Brito/CE,2304301,0,1,1,2,5.14139,10.28278,0.5,-6.921460000000001,-39.5651
2020-05-04,Brazil,RS,Farroupilha/RS,4307906,1,1,4,19,1.38253,26.26813,0.052629999999999996,-29.2227,-51.3419
2020-05-04,Brazil,PR,Fazenda Rio Grande/PR,4107652,0,2,2,23,1.99583,22.95203,0.08696,-25.6624,-49.3073
2020-05-04,Brazil,PE,Feira Nova/PE,2605400,0,0,1,6,0.0,27.111290000000004,0.0,-7.947039999999999,-35.3801
2020-05-04,Brazil,BA,Feira de Santana/BA,2910800,0,1,1,97,0.16264,15.77564,0.01031,-12.2664,-38.9663
2020-05-04,Brazil,RN,Felipe Guerra/RN,2403707,0,0,1,1,0.0,16.70844,0.0,-5.59274,-37.6875
2020-05-04,Brazil,SP,Ferraz de Vasconcelos/SP,3515707,8,14,15,120,7.206239999999999,61.767790000000005,0.11667000000000001,-23.5411,-46.371
2020-05-04,Brazil,PE,Ferreiros/PE,2605509,0,0,1,3,0.0,24.74635,0.0,-7.4466600000000005,-35.2373
2020-05-04,Brazil,PE,Floresta/PE,2605707,0,0,1,1,0.0,3.04201,0.0,-8.603069999999999,-38.5687
2020-05-04,Brazil,SC,Florianópolis/SC,4205407,1,6,6,353,1.19767,70.46288,0.017,-27.5945,-48.5477
2020-05-04,Brazil,CE,Forquilha/CE,2304350,0,0,3,5,0.0,20.6458,0.0,-3.79945,-40.2634
2020-05-04,Brazil,MA,Fortaleza dos Nogueiras/MA,2104107,0,0,2,2,0.0,15.834060000000001,0.0,-6.95983,-46.1749
2020-05-04,Brazil,CE,Fortaleza/CE,2304400,25,553,1781,8198,20.716720000000002,307.11688,0.06746,-3.71664,-38.5423
2020-05-04,Brazil,SP,Francisco Morato/SP,3516309,0,6,3,95,3.41212,54.02516,0.06316000000000001,-23.2792,-46.7448
2020-05-04,Brazil,SP,Franco da Rocha/SP,3516408,0,13,1,150,8.41484,97.09429,0.08667000000000001,-23.3229,-46.729
2020-05-04,Brazil,ES,Fundão/ES,3202207,1,3,3,33,13.94765,153.42415,0.09091,-19.937,-40.4078
2020-05-04,Brazil,RS,Garibaldi/RS,4308607,1,2,3,28,5.70288,79.84031999999999,0.07143,-29.259,-51.5352
2020-05-04,Brazil,PA,Garrafão do Norte/PA,1503077,0,0,3,8,0.0,30.69132,0.0,-1.92986,-47.0505
2020-05-04,Brazil,SC,Gaspar/SC,4205902,0,1,2,25,1.43598,35.89942,0.04,-26.9336,-48.9534
2020-05-04,Brazil,PE,Goiana/PE,2606200,0,6,1,42,7.522760000000001,52.659290000000006,0.14286,-7.5606,-34.9959
2020-05-04,Brazil,GO,Goiânia/GO,5208707,0,12,9,496,0.7915,32.71524,0.02419,-16.6864,-49.2643
2020-05-04,Brazil,RO,Governador Jorge Teixeira/RO,1101005,0,0,1,4,0.0,51.49994,0.0,-10.61,-62.7371
2020-05-04,Brazil,MG,Governador Valadares/MG,3127701,0,3,1,28,1.07187,10.00411,0.10714000000000001,-18.8545,-41.9555
2020-05-04,Brazil,CE,Granja/CE,2304707,0,0,1,7,0.0,12.785860000000001,0.0,-3.1278799999999998,-40.8372
2020-05-04,Brazil,SC,Gravatal/SC,4206207,0,0,2,19,0.0,165.20303,0.0,-28.3208,-49.0427
2020-05-04,Brazil,RS,Gravataí/RS,4309209,0,1,1,22,0.35522,7.81475,0.04545,-29.9413,-50.9869
2020-05-04,Brazil,CE,Graça/CE,2304657,0,0,2,7,0.0,48.61449,0.0,-4.04422,-40.749
2020-05-04,Brazil,CE,Groaíras/CE,2304905,0,0,1,8,0.0,72.28045,0.0,-3.9178699999999997,-40.3852
2020-05-04,Brazil,RN,Grossos/RN,2404408,0,0,1,1,0.0,9.63113,0.0,-4.98068,-37.1621
2020-05-04,Brazil,SC,Grão Pará/SC,4206108,0,0,1,1,0.0,15.223020000000002,0.0,-28.1809,-49.2252
2020-05-04,Brazil,SC,Guabiruba/SC,4206306,0,0,1,5,0.0,20.98019,0.0,-27.0808,-48.9804
2020-05-04,Brazil,PR,Guairaçá/PR,4108908,0,1,1,5,15.195260000000001,75.9763,0.2,-22.932,-52.6906
2020-05-04,Brazil,CE,Guaiúba/CE,2304954,0,0,12,16,0.0,61.38735,0.0,-4.04057,-38.6404
2020-05-04,Brazil,RN,Guamaré/RN,2404507,0,0,1,6,0.0,38.31662,0.0,-5.10619,-36.3222
2020-05-04,Brazil,PB,Guarabira/PB,2506301,0,0,3,24,0.0,40.79343,0.0,-6.850639999999999,-35.485
2020-05-04,Brazil,ES,Guarapari/ES,3202405,-1,2,1,48,1.60181,38.44336,0.04167,-20.6772,-40.5093
2020-05-04,Brazil,PR,Guarapuava/PR,4109401,0,0,1,16,0.0,8.81523,0.0,-25.3902,-51.4623
2020-05-04,Brazil,SP,Guariba/SP,3518602,0,0,1,2,0.0,4.98691,0.0,-21.3594,-48.2316
2020-05-04,Brazil,SP,Guarujá/SP,3518701,0,7,1,193,2.18437,60.22611,0.03627,-23.9888,-46.258
2020-05-04,Brazil,SP,Guarulhos/SP,3518800,1,77,1,834,5.583019999999999,60.47063000000001,0.09233,-23.4538,-46.5333
2020-05-04,Brazil,RS,Guaíba/RS,4309308,0,0,1,4,0.0,4.07569,0.0,-30.1086,-51.3233
2020-05-04,Brazil,PB,Gurinhém/PB,2506400,0,0,1,2,0.0,14.15528,0.0,-7.1233,-35.4222
2020-05-04,Brazil,TO,Gurupi/TO,1709500,0,0,6,17,0.0,19.61984,0.0,-11.7279,-49.068000000000005
2020-05-04,Brazil,CE,Horizonte/CE,2305233,0,2,29,69,2.9701400000000002,102.46967,0.02899,-4.1209,-38.4707
2020-05-04,Brazil,SP,Hortolândia/SP,3519071,1,3,4,38,1.29954,16.460829999999998,0.07895,-22.8529,-47.2143
2020-05-04,Brazil,CE,Ibicuitinga/CE,2305332,0,1,7,11,7.984030000000001,87.82435,0.09091,-4.96999,-38.6362
2020-05-04,Brazil,PE,Ibimirim/PE,2606606,0,2,1,6,6.84112,20.52335,0.33333,-8.54026,-37.7032
2020-05-04,Brazil,BA,Ibirataia/BA,2912905,1,1,0,6,6.53083,39.18495,0.16667,-14.0643,-39.6459
2020-05-04,Brazil,PA,Igarapé-Açu/PA,1503200,3,4,2,21,10.30742,54.11395,0.19047999999999998,-1.12539,-47.626000000000005
2020-05-04,Brazil,PE,Igarassu/PE,2606804,0,10,5,102,8.54562,87.16533000000001,0.09804,-7.828810000000001,-34.9013
2020-05-04,Brazil,SP,Igaratá/SP,3520202,0,0,2,12,0.0,125.86532,0.0,-23.2037,-46.157
2020-05-04,Brazil,SP,Iguape/SP,3520301,0,0,1,9,0.0,29.1668,0.0,-24.699,-47.5537
2020-05-04,Brazil,PE,Iguaracy/PE,2606903,0,0,1,2,0.0,16.3559,0.0,-7.8322199999999995,-37.5082
2020-05-04,Brazil,CE,Iguatu/CE,2305506,1,6,3,33,5.85377,32.19575,0.18182,-6.36281,-39.2892
2020-05-04,Brazil,BA,Ilhéus/BA,2913606,0,6,7,242,3.69624,149.08178999999998,0.02479,-14.793,-39.046
2020-05-04,Brazil,SC,Imbituba/SC,4207304,0,0,4,25,0.0,55.73763,0.0,-28.2284,-48.6659
2020-05-04,Brazil,MA,Imperatriz/MA,2105302,3,14,23,242,5.41205,93.55116,0.05785,-5.51847,-47.4777
2020-05-04,Brazil,CE,Independência/CE,2305605,0,1,1,4,3.82,15.28001,0.25,-5.3878900000000005,-40.3085
2020-05-04,Brazil,CE,Ipaporanga/CE,2305654,0,0,2,4,0.0,34.50358,0.0,-4.89764,-40.7537
2020-05-04,Brazil,CE,Ipaumirim/CE,2305704,0,0,1,2,0.0,16.0475,0.0,-6.78265,-38.7179
2020-05-04,Brazil,SP,Iperó/SP,3521002,0,0,1,1,0.0,2.69302,0.0,-23.3513,-47.6927
2020-05-04,Brazil,BA,Ipiaú/BA,2913903,1,2,3,21,4.35986,45.77856,0.09523999999999999,-14.1226,-39.7353
2020-05-04,Brazil,PA,Ipixuna do Pará/PA,1503457,0,0,-1,4,0.0,6.24483,0.0,-2.55992,-47.5059
2020-05-04,Brazil,PE,Ipojuca/PE,2607208,0,4,4,35,4.157830000000001,36.38102,0.11429,-8.39303,-35.0609
2020-05-04,Brazil,CE,Ipu/CE,2305803,0,0,1,3,0.0,7.14898,0.0,-4.317480000000001,-40.7059
2020-05-04,Brazil,CE,Ipueiras/CE,2305902,0,1,1,6,2.62013,15.7208,0.16667,-4.5380199999999995,-40.7118
2020-05-04,Brazil,SC,Ipumirim/SC,4207700,0,0,1,17,0.0,223.89042999999998,0.0,-27.0772,-52.1289
2020-05-04,Brazil,CE,Iracema/CE,2306009,0,0,1,4,0.0,27.9779,0.0,-5.8124,-38.2919
2020-05-04,Brazil,AM,Iranduba/AM,1301852,0,11,13,176,22.77621,364.41941,0.0625,-3.2747900000000003,-60.19
2020-05-04,Brazil,CE,Irauçuba/CE,2306108,0,0,1,2,0.0,8.27952,0.0,-3.7473699999999996,-39.7843
2020-05-04,Brazil,RJ,Itaboraí/RJ,3301900,0,10,2,234,4.15641,97.26009,0.04274,-22.7565,-42.8639
2020-05-04,Brazil,BA,Itabuna/BA,2914802,0,5,8,233,2.34496,109.27526999999999,0.02146,-14.7876,-39.2781
2020-05-04,Brazil,AM,Itacoatiara/AM,1301902,1,14,3,140,13.81529,138.1529,0.1,-3.13861,-58.4449
2020-05-04,Brazil,BA,Itagibá/BA,2915205,0,1,1,9,6.85918,61.73263000000001,0.11110999999999999,-14.2782,-39.8449
2020-05-04,Brazil,CE,Itaitinga/CE,2306256,1,4,18,68,10.53186,179.0416,0.058820000000000004,-3.9657699999999996,-38.5298
2020-05-04,Brazil,SC,Itaiópolis/SC,4208104,0,0,1,1,0.0,4.61489,0.0,-26.339000000000002,-49.9092
2020-05-04,Brazil,SC,Itajaí/SC,4208203,0,3,2,100,1.3665200000000002,45.55062,0.03,-26.9101,-48.6705
2020-05-04,Brazil,SP,Itanhaém/SP,3522109,0,2,1,18,1.96433,17.67895,0.11110999999999999,-24.1736,-46.788000000000004
2020-05-04,Brazil,RJ,Itaocara/RJ,3302106,0,1,1,4,4.3040400000000005,17.21615,0.25,-21.6748,-42.0758
2020-05-04,Brazil,SP,Itapecerica da Serra/SP,3522208,0,8,1,136,4.5534,77.40775,0.058820000000000004,-23.7161,-46.8572
2020-05-04,Brazil,SP,Itapevi/SP,3522505,0,17,4,145,7.15187,61.001259999999995,0.11724000000000001,-23.5488,-46.9327
2020-05-04,Brazil,CE,Itapipoca/CE,2306405,1,5,28,87,3.86524,67.25520999999999,0.05747000000000001,-3.4993300000000005,-39.5836
2020-05-04,Brazil,AM,Itapiranga/AM,1302009,0,1,1,17,10.93135,185.83297,0.058820000000000004,-2.7408099999999997,-58.0293
2020-05-04,Brazil,PE,Itapissuma/PE,2607752,0,2,1,9,7.504410000000001,33.76984,0.22221999999999997,-7.7679800000000006,-34.8971
2020-05-04,Brazil,CE,Itapiúna/CE,2306504,1,1,1,7,4.90629,34.34403,0.14286,-4.55516,-38.9281
2020-05-04,Brazil,PB,Itapororoca/PB,2507101,0,0,1,4,0.0,21.43163,0.0,-6.823739999999999,-35.2406
2020-05-04,Brazil,CE,Itarema/CE,2306553,0,0,3,8,0.0,19.12686,0.0,-2.9248,-39.9167
2020-05-04,Brazil,CE,Itatira/CE,2306603,0,1,5,8,4.61958,36.95662,0.125,-4.52608,-39.6202
2020-05-04,Brazil,AP,Itaubal/AP,1600253,0,0,1,5,0.0,90.85953,0.0,0.6021850000000001,-50.6996
2020-05-04,Brazil,MA,Itinga do Maranhão/MA,2105427,0,0,1,4,0.0,15.384620000000002,0.0,-4.45293,-47.5235
2020-05-04,Brazil,SC,Ituporanga/SC,4208500,0,1,-1,2,3.9862900000000003,7.972569999999999,0.5,-27.4101,-49.5963
2020-05-04,Brazil,SC,Itá/SC,4208005,0,0,3,7,0.0,113.47058,0.0,-27.2907,-52.3212
2020-05-04,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,4,76,17,753,10.82162,107.21943999999999,0.10092999999999999,-8.11298,-35.015
2020-05-04,Brazil,SP,Jaboticabal/SP,3524303,1,5,0,17,6.4714,22.00277,0.29412,-21.252,-48.3252
2020-05-04,Brazil,MT,Jaciara/MT,5104807,0,0,1,9,0.0,32.40207,0.0,-15.9548,-54.9733
2020-05-04,Brazil,CE,Jaguaribara/CE,2306801,0,0,3,9,0.0,78.94044,0.0,-5.67765,-38.5359
2020-05-04,Brazil,CE,Jaguaribe/CE,2306900,0,2,1,14,5.76668,40.36676,0.14286,-5.9021300000000005,-38.6227
2020-05-04,Brazil,CE,Jaguaruana/CE,2307007,0,0,3,6,0.0,17.80151,0.0,-4.83151,-37.781
2020-05-04,Brazil,SP,Jandira/SP,3525003,0,5,1,55,4.00202,44.02219,0.09091,-23.5275,-46.9023
2020-05-04,Brazil,RO,Jaru/RO,1100114,0,0,8,13,0.0,25.10864,0.0,-10.4318,-62.4788
2020-05-04,Brazil,GO,Jataí/GO,5211909,0,0,2,11,0.0,10.903830000000001,0.0,-17.8784,-51.7204
2020-05-04,Brazil,BA,Jequié/BA,2918001,0,1,4,39,0.64117,25.00545,0.025639999999999996,-13.8509,-40.0877
2020-05-04,Brazil,SC,Joinville/SC,4209102,1,6,5,204,1.01615,34.54898,0.029410000000000002,-26.3045,-48.8487
2020-05-04,Brazil,MA,João Lisboa/MA,2105500,0,0,1,1,0.0,4.23155,0.0,-5.443630000000001,-47.4064
2020-05-04,Brazil,ES,João Neiva/ES,3203130,0,0,1,7,0.0,41.99664,0.0,-19.7577,-40.385999999999996
2020-05-04,Brazil,PB,João Pessoa/PB,2507507,1,40,91,802,4.94428,99.1329,0.04988,-7.1150899999999995,-34.8641
2020-05-04,Brazil,CE,Juazeiro do Norte/CE,2307304,0,1,8,20,0.36469,7.293760000000001,0.05,-7.196210000000001,-39.3076
2020-05-04,Brazil,MG,Juiz de Fora/MG,3136702,0,6,1,181,1.05472,31.817290000000003,0.03315,-21.7595,-43.3398
2020-05-04,Brazil,SP,Jundiaí/SP,3525904,0,16,1,154,3.8189599999999997,36.757509999999996,0.1039,-23.1852,-46.8974
2020-05-04,Brazil,SP,Juquiá/SP,3526100,0,0,1,2,0.0,10.63151,0.0,-24.3101,-47.6426
2020-05-04,Brazil,AM,Juruá/AM,1302207,1,1,71,72,6.7971699999999995,489.39640999999995,0.013890000000000001,-3.4843800000000003,-66.0718
2020-05-04,Brazil,GO,Jussara/GO,5212204,0,0,1,1,0.0,5.41184,0.0,-15.8659,-50.8668
2020-05-04,Brazil,AM,Jutaí/AM,1302306,0,0,1,4,0.0,27.938809999999997,0.0,-2.75814,-66.7595
2020-05-04,Brazil,PI,Júlio Borges/PI,2205524,0,1,1,2,17.77146,35.54292,0.5,-10.3225,-44.2381
2020-05-04,Brazil,MA,Lago da Pedra/MA,2105708,0,1,2,11,1.98942,21.88358,0.09091,-4.56974,-45.1319
2020-05-04,Brazil,PB,Lagoa Seca/PB,2508307,1,1,0,2,3.63597,7.27193,0.5,-7.15535,-35.8491
2020-05-04,Brazil,RS,Lajeado/RS,4311403,0,5,9,125,5.95139,148.78473,0.04,-29.4591,-51.9644
2020-05-04,Brazil,PE,Lajedo/PE,2608800,1,1,1,3,2.4821299999999997,7.446389999999999,0.33333,-8.657910000000001,-36.3293
2020-05-04,Brazil,AP,Laranjal do Jari/AP,1600279,1,6,26,89,11.9024,176.55227,0.06742000000000001,-0.8049109999999999,-52.453
2020-05-04,Brazil,BA,Lauro de Freitas/BA,2919207,0,4,3,71,2.01572,35.77908,0.05634,-12.8978,-38.321
2020-05-04,Brazil,CE,Lavras da Mangabeira/CE,2307502,0,0,4,5,0.0,15.86899,0.0,-6.7448,-38.9706
2020-05-04,Brazil,PA,Limoeiro do Ajuru/PA,1504000,0,2,2,8,6.912039999999999,27.64818,0.25,-1.8985,-49.3903
2020-05-04,Brazil,CE,Limoeiro do Norte/CE,2307601,0,2,4,24,3.35909,40.30904,0.08333,-5.14392,-38.0847
2020-05-04,Brazil,PE,Limoeiro/PE,2608909,1,5,1,23,8.88889,40.88889,0.21739,-7.8726,-35.4402
2020-05-04,Brazil,SC,Lindóia do Sul/SC,4209854,0,0,4,25,0.0,547.8851599999999,0.0,-27.0545,-52.068999999999996
2020-05-04,Brazil,ES,Linhares/ES,3203205,0,1,2,48,0.57619,27.656940000000002,0.02083,-19.3946,-40.0643
2020-05-04,Brazil,TO,Lizarda/TO,1712405,1,1,1,1,26.73797,26.73797,1.0,-9.590019999999999,-46.6738
2020-05-04,Brazil,PR,Londrina/PR,4113700,0,13,1,107,2.28177,18.78073,0.1215,-23.304000000000002,-51.1691
2020-05-04,Brazil,SP,Louveira/SP,3527306,0,2,2,13,4.09123,26.593020000000003,0.15385,-23.0856,-46.9484
2020-05-04,Brazil,MT,Lucas do Rio Verde/MT,5105259,0,1,1,8,1.52593,12.2074,0.125,-13.0588,-55.9042
2020-05-04,Brazil,PI,Luzilândia/PI,2205805,1,1,0,2,3.92372,7.84745,0.5,-3.4683,-42.3718
2020-05-04,Brazil,AP,Macapá/AP,1600303,4,34,164,1263,6.75505,250.93031000000002,0.02692,0.034934,-51.0694
2020-05-04,Brazil,RJ,Macaé/RJ,3302403,1,14,1,50,5.45443,19.48011,0.28,-22.3768,-41.7848
2020-05-04,Brazil,RN,Macaíba/RN,2407104,0,2,1,20,2.47549,24.754929999999998,0.1,-5.85229,-35.3552
2020-05-04,Brazil,AL,Maceió/AL,2704302,3,46,81,1260,4.51446,123.65695,0.03651,-9.665989999999999,-35.735
2020-05-04,Brazil,RO,Machadinho D'Oeste/RO,1100130,0,0,1,1,0.0,2.5005599999999997,0.0,-9.44363,-61.9818
2020-05-04,Brazil,PE,Machados/PE,2609105,0,1,1,5,6.21581,31.07907,0.2,-7.688269999999999,-35.5114
2020-05-04,Brazil,RJ,Magé/RJ,3302502,0,6,1,120,2.44827,48.9654,0.05,-22.6632,-43.0315
2020-05-04,Brazil,SP,Mairiporã/SP,3528502,0,4,1,40,3.99285,39.92853,0.1,-23.3171,-46.5897
2020-05-04,Brazil,PB,Mamanguape/PB,2508901,0,0,2,3,0.0,6.684189999999999,0.0,-6.8337,-35.1213
2020-05-04,Brazil,AM,Manacapuru/AM,1302504,2,35,34,585,35.94278,600.75788,0.059829999999999994,-3.29066,-60.6216
2020-05-04,Brazil,AM,Manaquiri/AM,1302553,0,2,2,17,6.22956,52.95125,0.11765,-3.44078,-60.4612
2020-05-04,Brazil,AM,Manaus/AM,1302603,22,418,272,4344,19.15004,199.01381999999998,0.09622,-3.1186599999999998,-60.0212
2020-05-04,Brazil,RJ,Mangaratiba/RJ,3302601,0,2,4,13,4.4976199999999995,29.234509999999997,0.15385,-22.9594,-44.0409
2020-05-04,Brazil,PA,Marabá/PA,1504208,0,6,4,49,2.14785,17.540779999999998,0.12245,-5.38075,-49.1327
2020-05-04,Brazil,CE,Maracanaú/CE,2307650,2,20,56,220,8.77632,96.5395,0.09091,-3.86699,-38.6259
2020-05-04,Brazil,PA,Maracanã/PA,1504307,0,1,12,22,3.3929400000000003,74.64459000000001,0.04545,-0.778899,-47.452
