epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,lat,long
28,2020-07-09,Brazil,MT,TOTAL,40,961,1592,26396,928,25264,27.57955,757.53358,0.036410000000000005,11660.0,35169.0,25095.0,720.19644,-15.600999999999999,-56.0974
28,2020-07-09,Brazil,PA,TOTAL,28,5224,1943,122674,5196,120731,60.72396,1425.96681,0.04258,107773.0,339.0,125097.0,1454.13185,-1.4554,-48.4898
28,2020-07-09,Brazil,PB,TOTAL,25,1196,1270,57619,1196,57614,29.765109999999996,1433.97658,0.02076,19999.0,4653.0,156612.0,3897.6368799999996,-7.1150899999999995,-34.8641
28,2020-07-09,Brazil,PE,TOTAL,86,5409,1163,68767,5409,68767,56.59684,719.5405400000001,0.07866000000000001,47881.0,9474.0,129972.0,1359.95641,-8.046660000000001,-34.8771
28,2020-07-09,Brazil,PI,TOTAL,12,896,1524,31269,884,29745,27.3736,955.2958,0.02865,29471.0,8718.0,119901.0,3663.0823299999997,-5.09194,-42.8034
28,2020-07-09,Brazil,PR,TOTAL,36,931,1709,37424,931,37424,8.14241,327.30576,0.024880000000000003,9852.0,7176.0,126816.0,1109.11734,-25.4195,-49.2646
28,2020-07-09,Brazil,RJ,TOTAL,145,11115,1995,128324,11115,128324,64.37901,743.2633900000001,0.08662,105231.0,10865.0,150441.0,871.36691,-22.9129,-43.2003
28,2020-07-09,Brazil,RN,TOTAL,11,1362,1205,38342,1345,37060,38.83824,1093.34494,0.035519999999999996,2904.0,51252.0,89065.0,2539.74147,-5.79357,-35.1986
28,2020-07-09,Brazil,RO,TOTAL,4,589,335,25402,589,25402,33.14155,1429.30693,0.023190000000000002,14606.0,1348.0,84745.0,4768.38892,-8.760769999999999,-63.8999
28,2020-07-09,Brazil,RR,TOTAL,0,393,1066,21220,393,20154,64.87706999999999,3503.0317200000004,0.01852,4538.0,759.0,22474.0,3710.04406,2.82384,-60.6753
28,2020-07-09,Brazil,RS,TOTAL,45,870,877,36434,870,36434,7.64685,320.23587000000003,0.023880000000000002,30240.0,3668.0,182819.0,1606.88371,-30.0318,-51.2065
28,2020-07-09,Brazil,SC,TOTAL,15,447,1598,38408,447,38408,6.23884,536.06611,0.011640000000000001,31616.0,3958.0,143943.0,2009.03362,-27.5945,-48.5477
28,2020-07-09,Brazil,SE,TOTAL,26,901,926,33416,901,33416,39.19614,1453.69375,0.02696,22686.0,9296.0,55826.0,2428.5943,-10.9091,-37.0677
28,2020-07-09,Brazil,SP,TOTAL,330,17118,8350,349715,17118,349715,37.27865,761.59025,0.04895,202967.0,288903.0,1000000.0,2177.74545,-23.5329,-46.6395
28,2020-07-09,Brazil,TO,TOTAL,5,245,664,14509,240,13845,15.57666,922.4562,0.016890000000000002,8517.0,3208.0,22854.0,1453.0163400000001,-10.24,-48.3558
28,2020-07-10,Brazil,AC,TOTAL,6,417,303,15768,417,15768,47.2824,1787.88686,0.02645,8925.0,189.0,34332.0,3892.8038899999997,-9.97499,-67.8243
28,2020-07-10,Brazil,AL,TOTAL,16,1246,768,43959,1246,43959,37.33493,1317.18003,0.028339999999999997,36343.0,2089.0,86736.0,2598.9428199999998,-9.665989999999999,-35.735
28,2020-07-10,Brazil,AM,TOTAL,23,3008,1189,82507,3008,82507,72.57642,1990.71225,0.03646,69107.0,2107.0,174415.0,4208.24992,-3.1186599999999998,-60.0212
28,2020-07-10,Brazil,AP,TOTAL,3,470,317,31080,470,31080,55.57323,3674.9273700000003,0.015119999999999998,19803.0,4865.0,52726.0,6234.37003,0.034934,-51.0694
28,2020-07-10,Brazil,BA,TOTAL,55,2383,2867,101186,2383,101186,16.02225,680.33056,0.02355,71926.0,101253.0,268503.0,1805.29715,-12.9718,-38.5011
28,2020-07-10,Brazil,CE,TOTAL,68,6842,3286,134610,6777,133546,74.92271,1474.0347199999999,0.05083,106952.0,70330.0,306145.0,3352.41333,-20.8508,-46.711999999999996
28,2020-07-10,Brazil,DF,TOTAL,33,856,1620,67297,856,67297,28.38885,2231.87458,0.01272,54402.0,12634.0,267307.0,8865.1158,-15.7795,-47.9297
28,2020-07-10,Brazil,ES,TOTAL,37,1967,1352,61361,1967,61356,48.94679,1526.9058,0.032060000000000005,40983.0,47982.0,118678.0,2953.18079,-20.3155,-40.3128
28,2020-07-10,Brazil,GO,TOTAL,40,835,1079,35706,807,35138,11.89738,508.75177,0.02339,10223.0,84932.0,61189.0,871.8426,-16.6864,-49.2643
28,2020-07-10,Brazil,MA,TOTAL,35,2392,1395,96718,2392,96718,33.80832,1367.0039,0.024730000000000002,75570.0,6650.0,184443.0,2606.90151,-2.53874,-44.2825
28,2020-07-10,Brazil,MG,TOTAL,59,1504,3222,70086,1504,70086,7.1048,331.08173,0.02146,45145.0,101572.0,242456.0,1145.34647,-19.9102,-43.9266
28,2020-07-10,Brazil,MS,TOTAL,7,153,708,12969,146,12261,5.50561,466.68100999999996,0.0118,8008.0,2686.0,54909.0,1975.8645800000002,-20.4486,-54.6295
28,2020-07-10,Brazil,MT,TOTAL,65,1026,1240,27636,986,26396,29.44497,793.12009,0.03713,11660.0,35169.0,25095.0,720.19644,-15.600999999999999,-56.0974
28,2020-07-10,Brazil,PA,TOTAL,50,5274,2260,124934,5224,122674,61.30516,1452.23713,0.042210000000000004,109699.0,350.0,125097.0,1454.13185,-1.4554,-48.4898
28,2020-07-10,Brazil,PB,TOTAL,33,1229,1504,59123,1229,59118,30.58639,1471.40695,0.02079,21481.0,4653.0,156612.0,3897.6368799999996,-7.1150899999999995,-34.8641
28,2020-07-10,Brazil,PE,TOTAL,73,5482,1333,70100,5482,70100,57.36066999999999,733.48833,0.0782,49483.0,9474.0,129972.0,1359.95641,-8.046660000000001,-34.8771
28,2020-07-10,Brazil,PI,TOTAL,18,914,1196,32465,896,31269,27.923509999999997,991.83466,0.02815,30676.0,8718.0,119901.0,3663.0823299999997,-5.09194,-42.8034
28,2020-07-10,Brazil,PR,TOTAL,47,978,2088,39512,978,39512,8.553469999999999,345.56716,0.02475,13374.0,7202.0,126816.0,1109.11734,-25.4195,-49.2646
28,2020-07-10,Brazil,RJ,TOTAL,165,11280,1119,129443,11280,129443,65.33471,749.74473,0.08714,108151.0,10865.0,150441.0,871.36691,-22.9129,-43.2003
28,2020-07-10,Brazil,RN,TOTAL,24,1386,362,38704,1356,38265,39.52261,1103.66759,0.03581,2904.0,51252.0,89065.0,2539.74147,-5.79357,-35.1986
28,2020-07-10,Brazil,RO,TOTAL,17,606,598,26000,605,26000,34.0981,1462.95489,0.02331,15290.0,1348.0,84745.0,4768.38892,-8.760769999999999,-63.8999
28,2020-07-10,Brazil,RR,TOTAL,3,396,629,21849,393,21220,65.37232,3606.8680600000002,0.018119999999999997,8191.0,759.0,22474.0,3710.04406,2.82384,-60.6753
28,2020-07-10,Brazil,RS,TOTAL,49,919,1056,37490,919,37490,8.07753,329.51756,0.02451,31317.0,3668.0,182819.0,1606.88371,-30.0318,-51.2065
28,2020-07-10,Brazil,SC,TOTAL,12,459,1698,40106,459,40106,6.4063300000000005,559.76534,0.01144,31616.0,4296.0,143943.0,2009.03362,-27.5945,-48.5477
28,2020-07-10,Brazil,SE,TOTAL,30,931,1297,34713,931,34713,40.50122,1510.11704,0.02682,22686.0,9296.0,55826.0,2428.5943,-10.9091,-37.0677
28,2020-07-10,Brazil,SP,TOTAL,324,17442,9395,359110,17442,359110,37.98424,782.05017,0.04857,204531.0,300194.0,1000000.0,2177.74545,-23.5329,-46.6395
28,2020-07-10,Brazil,TO,TOTAL,6,251,430,14939,245,14509,15.958129999999999,949.79483,0.0168,8915.0,3208.0,22854.0,1453.0163400000001,-10.24,-48.3558
28,2020-07-11,Brazil,AC,TOTAL,2,419,312,16080,419,16080,47.509170000000005,1823.26362,0.026060000000000003,9128.0,176.0,37700.0,4274.69145,-9.97499,-67.8243
28,2020-07-11,Brazil,AL,TOTAL,18,1264,674,44633,1264,44633,37.87428,1337.37565,0.028319999999999998,36973.0,1843.0,93523.0,2802.30733,-9.665989999999999,-35.735
28,2020-07-11,Brazil,AM,TOTAL,15,3023,723,83230,3023,83230,72.93833000000001,2008.15664,0.03632,69736.0,2107.0,188123.0,4538.99378,-3.1186599999999998,-60.0212
28,2020-07-11,Brazil,AP,TOTAL,3,473,199,31279,473,31279,55.92795,3698.4573100000002,0.015119999999999998,19965.0,4879.0,55228.0,6530.20878,0.034934,-51.0694
28,2020-07-11,Brazil,BA,TOTAL,53,2436,3002,104188,2436,104188,16.3786,700.5147,0.02338,73136.0,101501.0,308616.0,2074.99948,-12.9718,-38.5011
28,2020-07-11,Brazil,CE,TOTAL,25,6867,1391,136001,6853,135945,75.19646999999999,1489.26674,0.05049,108361.0,70431.0,345145.0,3779.4793299999997,-20.8508,-46.711999999999996
28,2020-07-11,Brazil,DF,TOTAL,15,871,1109,68406,871,68406,28.88632,2268.6540600000003,0.01273,56120.0,12634.0,317469.0,10528.71586,-15.7795,-47.9297
28,2020-07-11,Brazil,ES,TOTAL,28,1995,1032,62393,1984,62236,49.64354,1552.5860699999998,0.03197,41450.0,48662.0,133290.0,3316.7854899999998,-20.3155,-40.3128
28,2020-07-11,Brazil,GO,TOTAL,12,847,567,36273,844,35793,12.06836,516.8305799999999,0.02335,10407.0,86296.0,76440.0,1089.14426,-16.6864,-49.2643
28,2020-07-11,Brazil,MA,TOTAL,34,2426,1680,98398,2426,98398,34.28888,1390.74887,0.02465,76921.0,6795.0,206591.0,2919.93943,-2.53874,-44.2825
28,2020-07-11,Brazil,MG,TOTAL,46,1550,3727,73813,1550,73813,7.3221,348.68784,0.021,49050.0,101572.0,337881.0,1596.128,-19.9102,-43.9266
28,2020-07-11,Brazil,MS,TOTAL,8,161,228,13197,153,12969,5.793480000000001,474.88544,0.0122,8329.0,2511.0,68481.0,2464.24415,-20.4486,-54.6295
28,2020-07-11,Brazil,MT,TOTAL,3,1029,0,27636,1029,27636,29.53107,793.12009,0.03723,11660.0,35169.0,31654.0,908.4318800000001,-15.600999999999999,-56.0974
28,2020-07-11,Brazil,PA,TOTAL,15,5289,780,125714,5274,124934,61.479519999999994,1461.3038800000002,0.042069999999999996,111002.0,350.0,136964.0,1592.0742699999998,-1.4554,-48.4898
28,2020-07-11,Brazil,PB,TOTAL,21,1250,1303,60426,1250,60421,31.10902,1503.835,0.02069,22116.0,4653.0,178914.0,4452.67161,-7.1150899999999995,-34.8641
28,2020-07-11,Brazil,PE,TOTAL,74,5556,1270,71370,5556,71370,58.134969999999996,746.77692,0.07785,49483.0,9474.0,148711.0,1556.03113,-8.046660000000001,-34.8771
28,2020-07-11,Brazil,PI,TOTAL,22,936,498,32963,914,32465,28.59563,1007.04901,0.0284,31142.0,8718.0,147178.0,4496.4189799999995,-5.09194,-42.8034
28,2020-07-11,Brazil,PR,TOTAL,38,1016,1285,40797,1016,40797,8.885810000000001,356.80561,0.0249,13374.0,8519.0,158251.0,1384.04404,-25.4195,-49.2646
28,2020-07-11,Brazil,RJ,TOTAL,126,11406,232,129675,11406,129675,66.06451,751.0884900000001,0.08796,109061.0,10865.0,176761.0,1023.8145599999999,-22.9129,-43.2003
28,2020-07-11,Brazil,RN,TOTAL,8,1394,717,39421,1380,38616,39.75074,1124.1132699999998,0.03536,2904.0,52363.0,102503.0,2922.9340399999996,-5.79357,-35.1986
28,2020-07-11,Brazil,RO,TOTAL,11,617,496,26496,617,26496,34.717040000000004,1490.86357,0.02329,15696.0,1248.0,95484.0,5372.64556,-8.760769999999999,-63.8999
28,2020-07-11,Brazil,RR,TOTAL,0,396,376,22225,396,21849,65.37232,3668.93874,0.01782,8191.0,759.0,38918.0,6424.64602,2.82384,-60.6753
28,2020-07-11,Brazil,RS,TOTAL,24,943,1230,38720,943,38720,8.28848,340.32862,0.02435,32337.0,3668.0,221180.0,1944.0569,-30.0318,-51.2065
28,2020-07-11,Brazil,SC,TOTAL,26,485,1920,42026,485,42026,6.76922,586.56306,0.01154,33758.0,4296.0,175785.0,2453.4571,-27.5945,-48.5477
28,2020-07-11,Brazil,SE,TOTAL,23,954,1333,36046,954,36046,41.50179,1568.10644,0.02647,22903.0,9296.0,64349.0,2799.36973,-10.9091,-37.0677
28,2020-07-11,Brazil,SP,TOTAL,260,17702,7780,366890,17702,366890,38.55045,798.99303,0.04825,211777.0,300194.0,1000000.0,2177.74545,-23.5329,-46.6395
28,2020-07-11,Brazil,TO,TOTAL,4,255,193,15132,251,14939,16.21244,962.0654300000001,0.01685,9108.0,3208.0,24847.0,1579.72771,-10.24,-48.3558
29,2020-07-12,Brazil,AC,TOTAL,7,426,110,16190,426,16190,48.30288,1835.7361899999999,0.026310000000000004,9198.0,176.0,37700.0,4274.69145,-9.97499,-67.8243
29,2020-07-12,Brazil,AL,TOTAL,17,1281,697,45330,1281,45330,38.38367,1358.26044,0.028260000000000004,37460.0,1743.0,93523.0,2802.30733,-9.665989999999999,-35.735
29,2020-07-12,Brazil,AM,TOTAL,16,3039,296,83526,3039,83526,73.32438,2015.29847,0.03638,69971.0,2107.0,188123.0,4538.99378,-3.1186599999999998,-60.0212
29,2020-07-12,Brazil,AP,TOTAL,1,474,85,31364,474,31364,56.04619,3708.5077899999997,0.01511,20044.0,4879.0,55228.0,6530.20878,0.034934,-51.0694
29,2020-07-12,Brazil,BA,TOTAL,47,2483,1575,105763,2483,105763,16.69461,711.10432,0.02348,73730.0,98366.0,308616.0,2074.99948,-12.9718,-38.5011
29,2020-07-12,Brazil,CE,TOTAL,2,6869,789,136790,6868,136785,75.21837,1497.90661,0.05022,110224.0,70057.0,345145.0,3779.4793299999997,-20.8508,-46.711999999999996
29,2020-07-12,Brazil,DF,TOTAL,31,902,2306,70712,902,70712,29.91442,2345.13151,0.012759999999999999,57262.0,12634.0,317469.0,10528.71586,-15.7795,-47.9297
29,2020-07-12,Brazil,ES,TOTAL,15,2010,480,62873,2003,62799,50.0168,1564.5303800000002,0.03197,41671.0,49216.0,133290.0,3316.7854899999998,-20.3155,-40.3128
29,2020-07-12,Brazil,GO,TOTAL,4,851,283,36556,849,36244,12.12535,520.86287,0.023280000000000002,10480.0,86963.0,76440.0,1089.14426,-16.6864,-49.2643
29,2020-07-12,Brazil,MA,TOTAL,37,2463,554,98952,2463,98952,34.81183,1398.57906,0.02489,77815.0,6653.0,206591.0,2919.93943,-2.53874,-44.2825
29,2020-07-12,Brazil,MG,TOTAL,26,1576,2038,75851,1576,75851,7.44492,358.31522,0.02078,49769.0,101572.0,337881.0,1596.128,-19.9102,-43.9266
29,2020-07-12,Brazil,MS,TOTAL,6,167,264,13461,161,13197,6.00939,484.38530999999995,0.01241,8678.0,2845.0,68481.0,2464.24415,-20.4486,-54.6295
29,2020-07-12,Brazil,MT,TOTAL,48,1077,1155,28791,1047,28411,30.908609999999996,826.26721,0.03741,11660.0,35169.0,31654.0,908.4318800000001,-15.600999999999999,-56.0974
29,2020-07-12,Brazil,PA,TOTAL,4,5293,795,126509,5289,125714,61.52601,1470.54499,0.041839999999999995,112237.0,254.0,136964.0,1592.0742699999998,-1.4554,-48.4898
29,2020-07-12,Brazil,PB,TOTAL,34,1284,363,60789,1284,60784,31.95519,1512.86906,0.02112,22292.0,4653.0,178914.0,4452.67161,-7.1150899999999995,-34.8641
29,2020-07-12,Brazil,PE,TOTAL,39,5595,1100,72470,5595,72470,58.543040000000005,758.2867200000001,0.0772,50850.0,9474.0,148711.0,1556.03113,-8.046660000000001,-34.8771
29,2020-07-12,Brazil,PI,TOTAL,24,960,396,33359,936,32963,29.32885,1019.14716,0.02878,31520.0,8718.0,147178.0,4496.4189799999995,-5.09194,-42.8034
29,2020-07-12,Brazil,PR,TOTAL,29,1045,1740,42537,1045,42537,9.139439999999999,372.02344,0.024569999999999998,13374.0,7354.0,158251.0,1384.04404,-25.4195,-49.2646
29,2020-07-12,Brazil,RJ,TOTAL,9,11415,9,129684,11415,129684,66.11664,751.14062,0.08802,110061.0,10865.0,176761.0,1023.8145599999999,-22.9129,-43.2003
29,2020-07-12,Brazil,RN,TOTAL,16,1410,487,39908,1394,39421,40.206990000000005,1138.00037,0.03533,2904.0,52363.0,102503.0,2922.9340399999996,-5.79357,-35.1986
29,2020-07-12,Brazil,RO,TOTAL,11,628,232,26728,628,26728,35.33599,1503.91762,0.0235,15755.0,1343.0,95484.0,5372.64556,-8.760769999999999,-63.8999
29,2020-07-12,Brazil,RR,TOTAL,1,397,402,22627,396,22225,65.5374,3735.30155,0.01755,8191.0,759.0,39912.0,6588.73714,2.82384,-60.6753
29,2020-07-12,Brazil,RS,TOTAL,19,962,520,39240,962,39240,8.45548,344.89914,0.02452,32815.0,3668.0,221180.0,1944.0569,-30.0318,-51.2065
29,2020-07-12,Brazil,SC,TOTAL,12,497,1005,43031,497,43031,6.9367,600.59,0.01155,33758.0,3690.0,175785.0,2453.4571,-27.5945,-48.5477
29,2020-07-12,Brazil,SE,TOTAL,30,984,1585,37631,984,37631,42.80688,1637.0585800000001,0.02615,22903.0,9296.0,64349.0,2799.36973,-10.9091,-37.0677
29,2020-07-12,Brazil,SP,TOTAL,146,17848,5107,371997,17848,371997,38.8684,810.11477,0.04798,220974.0,300021.0,1000000.0,2177.74545,-23.5329,-46.6395
29,2020-07-12,Brazil,TO,TOTAL,4,259,175,15307,255,15132,16.46676,973.19161,0.016919999999999998,9247.0,3208.0,24847.0,1579.72771,-10.24,-48.3558
29,2020-07-13,Brazil,AC,TOTAL,4,430,70,16260,430,16260,48.75643,1843.67329,0.02645,9198.0,176.0,37700.0,4274.69145,-9.97499,-67.8243
29,2020-07-13,Brazil,AL,TOTAL,16,1297,966,46296,1297,46296,38.86309,1387.2055,0.02802,38828.0,1615.0,93523.0,2802.30733,-9.665989999999999,-35.735
29,2020-07-13,Brazil,AM,TOTAL,9,3048,886,84412,3048,84412,73.54153000000001,2036.6757,0.03611,70720.0,2107.0,188123.0,4538.99378,-3.1186599999999998,-60.0212
29,2020-07-13,Brazil,AP,TOTAL,4,478,188,31552,478,31552,56.51915,3730.73708,0.01515,20803.0,4844.0,55228.0,6530.20878,0.034934,-51.0694
29,2020-07-13,Brazil,BA,TOTAL,52,2535,1128,106891,2535,106891,17.04424,718.6885,0.023719999999999998,74135.0,95589.0,308616.0,2074.99948,-12.9718,-38.5011
29,2020-07-13,Brazil,CE,TOTAL,106,6975,444,137234,6947,137206,76.37911,1502.7685900000001,0.05083,111238.0,70309.0,345145.0,3779.4793299999997,-20.8508,-46.711999999999996
29,2020-07-13,Brazil,DF,TOTAL,28,930,1572,72284,930,72284,30.84303,2397.26618,0.01287,58385.0,12634.0,317469.0,10528.71586,-15.7795,-47.9297
29,2020-07-13,Brazil,ES,TOTAL,30,2040,1008,63881,2040,63879,50.76332,1589.61343,0.03193,42586.0,49436.0,133290.0,3316.7854899999998,-20.3155,-40.3128
29,2020-07-13,Brazil,GO,TOTAL,29,880,777,37333,852,36696,12.53855,531.93384,0.023569999999999997,11011.0,89887.0,76440.0,1089.14426,-16.6864,-49.2643
29,2020-07-13,Brazil,MA,TOTAL,38,2501,878,99830,2501,99830,35.34892,1410.98864,0.02505,77815.0,6653.0,206591.0,2919.93943,-2.53874,-44.2825
29,2020-07-13,Brazil,MG,TOTAL,39,1615,971,76822,1615,76822,7.629160000000001,362.90216000000004,0.02102,50510.0,101572.0,337881.0,1596.128,-19.9102,-43.9266
29,2020-07-13,Brazil,MS,TOTAL,10,177,473,13934,167,13461,6.36923,501.40590999999995,0.0127,9002.0,2845.0,68481.0,2464.24415,-20.4486,-54.6295
29,2020-07-13,Brazil,MT,TOTAL,28,1105,488,29279,1085,28792,31.71218,840.27223,0.037739999999999996,11660.0,35169.0,31654.0,908.4318800000001,-15.600999999999999,-56.0974
29,2020-07-13,Brazil,PA,TOTAL,25,5318,2061,128570,5293,126509,61.81661999999999,1494.5021199999999,0.04136,113930.0,102.0,136964.0,1592.0742699999998,-1.4554,-48.4898
29,2020-07-13,Brazil,PB,TOTAL,18,1302,324,61113,1302,61108,32.40316,1520.9325099999999,0.0213,22468.0,4653.0,178914.0,4452.67161,-7.1150899999999995,-34.8641
29,2020-07-13,Brazil,PE,TOTAL,57,5652,431,72901,5652,72901,59.13946,762.79647,0.07753,51095.0,9474.0,148711.0,1556.03113,-8.046660000000001,-34.8771
29,2020-07-13,Brazil,PI,TOTAL,32,992,797,34156,960,33359,30.30648,1043.49622,0.029039999999999996,32313.0,8718.0,147178.0,4496.4189799999995,-5.09194,-42.8034
29,2020-07-13,Brazil,PR,TOTAL,44,1089,1045,43582,1089,43582,9.52426,381.16288,0.024990000000000002,14545.0,6216.0,158251.0,1384.04404,-25.4195,-49.2646
29,2020-07-13,Brazil,RJ,TOTAL,59,11474,2360,132044,11474,132044,66.45837,764.80994,0.0869,111189.0,10865.0,176761.0,1023.8145599999999,-22.9129,-43.2003
29,2020-07-13,Brazil,RN,TOTAL,39,1449,547,40455,1404,39800,41.3191,1153.5984,0.03582,3258.0,52274.0,102503.0,2922.9340399999996,-5.79357,-35.1986
29,2020-07-13,Brazil,RO,TOTAL,19,647,322,27050,647,27050,36.40507,1522.03576,0.02392,15864.0,1139.0,95484.0,5372.64556,-8.760769999999999,-63.8999
29,2020-07-13,Brazil,RR,TOTAL,1,398,341,22968,397,22627,65.70248000000001,3791.5943700000003,0.01733,8194.0,759.0,39912.0,6588.73714,2.82384,-60.6753
29,2020-07-13,Brazil,RS,TOTAL,33,995,416,39656,995,39656,8.74553,348.55557000000005,0.02509,33330.0,3668.0,221180.0,1944.0569,-30.0318,-51.2065
29,2020-07-13,Brazil,SC,TOTAL,20,517,784,43815,517,43815,7.21585,611.5324,0.0118,35636.0,3396.0,175785.0,2453.4571,-27.5945,-48.5477
29,2020-07-13,Brazil,SE,TOTAL,28,1012,590,38221,1012,38221,44.02496,1662.7253,0.02648,23439.0,9296.0,64349.0,2799.36973,-10.9091,-37.0677
29,2020-07-13,Brazil,SP,TOTAL,59,17907,2610,374607,17907,374607,38.99689,815.7986900000001,0.0478,230680.0,300123.0,1000000.0,2177.74545,-23.5329,-46.6395
29,2020-07-13,Brazil,TO,TOTAL,8,267,416,15723,259,15307,16.975379999999998,999.64015,0.016980000000000002,9419.0,3208.0,24847.0,1579.72771,-10.24,-48.3558
29,2020-07-14,Brazil,AC,TOTAL,6,436,219,16479,436,16479,49.43675,1868.50505,0.02646,9198.0,176.0,37700.0,4274.69145,-9.97499,-67.8243
29,2020-07-14,Brazil,AL,TOTAL,17,1314,709,47005,1314,47005,39.37247,1408.44986,0.02795,39929.0,1476.0,93523.0,2802.30733,-9.665989999999999,-35.735
29,2020-07-14,Brazil,AM,TOTAL,16,3064,1388,85800,3063,85641,73.92756999999999,2070.16508,0.035710000000000006,71958.0,2107.0,188123.0,4538.99378,-3.1186599999999998,-60.0212
29,2020-07-14,Brazil,AP,TOTAL,5,483,333,31885,483,31885,57.11036,3770.1113,0.01515,21108.0,4833.0,55228.0,6530.20878,0.034934,-51.0694
29,2020-07-14,Brazil,BA,TOTAL,49,2584,3138,110029,2584,110029,17.37369,739.78704,0.02348,82151.0,94807.0,308616.0,2074.99948,-12.9718,-38.5011
29,2020-07-14,Brazil,CE,TOTAL,2,6977,2203,139437,6977,139437,76.40101,1526.89235,0.05004,113509.0,71298.0,345145.0,3779.4793299999997,-20.8508,-46.711999999999996
29,2020-07-14,Brazil,DF,TOTAL,30,960,1370,73654,960,73654,31.837970000000002,2442.70161,0.013030000000000002,59909.0,12634.0,317469.0,10528.71586,-15.7795,-47.9297
29,2020-07-14,Brazil,ES,TOTAL,42,2082,1332,65213,2082,65213,51.808440000000004,1622.75889,0.03193,43746.0,75316.0,133290.0,3316.7854899999998,-20.3155,-40.3128
29,2020-07-14,Brazil,GO,TOTAL,30,910,966,38299,880,37832,12.966,545.69775,0.02376,11521.0,92371.0,76440.0,1089.14426,-16.6864,-49.2643
29,2020-07-14,Brazil,MA,TOTAL,35,2536,1637,101467,2536,101467,35.84361,1434.12585,0.024990000000000002,77815.0,6653.0,206591.0,2919.93943,-2.53874,-44.2825
29,2020-07-14,Brazil,MG,TOTAL,73,1688,1821,78643,1688,78643,7.974,371.50445,0.02146,53111.0,101572.0,337881.0,1596.128,-19.9102,-43.9266
29,2020-07-14,Brazil,MS,TOTAL,6,183,697,14631,177,13934,6.585139999999999,526.487,0.01251,9191.0,2577.0,68481.0,2464.24415,-20.4486,-54.6295
29,2020-07-14,Brazil,MT,TOTAL,0,1105,0,29279,1105,29279,31.71218,840.27223,0.037739999999999996,11660.0,35169.0,31654.0,908.4318800000001,-15.600999999999999,-56.0974
29,2020-07-14,Brazil,PA,TOTAL,19,5337,2264,130834,5318,128570,62.03746999999999,1520.81894,0.04079,115757.0,117.0,136964.0,1592.0742699999998,-1.4554,-48.4898
29,2020-07-14,Brazil,PB,TOTAL,40,1342,1354,62467,1342,62462,33.39865,1554.62981,0.021480000000000003,22468.0,4653.0,178914.0,4452.67161,-7.1150899999999995,-34.8641
29,2020-07-14,Brazil,PE,TOTAL,63,5715,675,73576,5715,73576,59.79866,769.8593,0.07767,51095.0,9474.0,148711.0,1556.03113,-8.046660000000001,-34.8771
29,2020-07-14,Brazil,PI,TOTAL,27,1019,1289,35445,992,34156,31.131359999999997,1082.8763199999999,0.02875,33551.0,8718.0,147178.0,4496.4189799999995,-5.09194,-42.8034
29,2020-07-14,Brazil,PR,TOTAL,57,1146,1781,45363,1146,45363,10.022780000000001,396.73929,0.025259999999999998,15383.0,5752.0,158251.0,1384.04404,-25.4195,-49.2646
29,2020-07-14,Brazil,RJ,TOTAL,150,11624,778,132822,11624,132822,67.32718,769.31618,0.08752,112355.0,10865.0,176761.0,1023.8145599999999,-22.9129,-43.2003
29,2020-07-14,Brazil,RN,TOTAL,30,1479,312,40767,1432,40341,42.17457,1162.49526,0.03628,3258.0,54131.0,102503.0,2922.9340399999996,-5.79357,-35.1986
29,2020-07-14,Brazil,RO,TOTAL,16,663,478,27528,663,27528,37.30535,1548.9316199999998,0.02408,16888.0,1139.0,95484.0,5372.64556,-8.760769999999999,-63.8999
29,2020-07-14,Brazil,RR,TOTAL,5,403,713,23681,398,22968,66.52789,3909.29756,0.01702,8194.0,759.0,39912.0,6588.73714,2.82384,-60.6753
29,2020-07-14,Brazil,RS,TOTAL,65,1060,1337,40993,1060,40993,9.31685,360.3071,0.02586,34307.0,3668.0,221180.0,1944.0569,-30.0318,-51.2065
29,2020-07-14,Brazil,SC,TOTAL,17,534,2235,46050,534,46050,7.453119999999999,642.72662,0.0116,37027.0,3396.0,175785.0,2453.4571,-27.5945,-48.5477
29,2020-07-14,Brazil,SE,TOTAL,21,1033,946,39167,1033,39167,44.938520000000004,1703.87907,0.026369999999999998,23439.0,9296.0,64349.0,2799.36973,-10.9091,-37.0677
29,2020-07-14,Brazil,SP,TOTAL,417,18324,12000,386607,18324,386607,39.90501,841.93163,0.0474,240184.0,300101.0,1000000.0,2177.74545,-23.5329,-46.6395
29,2020-07-14,Brazil,TO,TOTAL,4,271,308,16031,267,15723,17.229689999999998,1019.22224,0.0169,9823.0,3208.0,24847.0,1579.72771,-10.24,-48.3558
29,2020-07-15,Brazil,AC,TOTAL,10,446,193,16672,446,16672,50.57062,1890.38875,0.02675,9517.0,154.0,39178.0,4442.2774899999995,-9.97499,-67.8243
29,2020-07-15,Brazil,AL,TOTAL,17,1331,859,47864,1331,47864,39.881859999999996,1434.18879,0.02781,40876.0,1536.0,99202.0,2972.47193,-9.665989999999999,-35.735
